180,16,280,25,17.193,0.01914,0.29041,1.9535,44566
158,11,255,20,6.0861,0.047952,-0.0022606,0.55073,1.2951e+05
187,15,234,18,9.9705,0.15202,1.0559,4.5899,39871
175,14,233,17,5.1447,0.13964,0.90032,3.4064,20763
223,23,249,21,8.2767,0.077122,0.34874,2.8187,25465
172,19,192,19,17.028,0.050623,0.27732,2.0551,29342
241,12,263,26,16.734,0.10631,-0.035977,0.22976,1.6757e+05
208,15,208,21,7.8798,0.11127,0.5219,3.3025,31272
195,12,163,27,10.067,0.074736,0.036288,0.19912,1.918e+05
196,10,175,24,4.7194,0.19138,-0.018985,0.13884,1.5841e+05
241,12,263,26,16.734,0.10631,-0.035977,0.22976,1.6757e+05
151,13,193,16,18.402,0.064335,0.26339,2.048,65753
245,15,287,16,12.377,0.20772,-0.32481,1.4719,21641
211,12,195,26,16.803,0.22627,-0.029134,0.28958,1.1876e+05
178,14,191,16,10.12,0.2287,-0.32945,1.4368,14500
181,13,260,13,10.113,0.21441,1.0446,2.6296,38627
194,18,269,18,17.139,0.027006,0.2775,2.1282,39099
169,18,208,21,5.6811,0.093167,0.58345,2.737,22171
168,23,239,19,11.79,0.038037,0.28751,2.1812,25669
189,13,212,17,11.215,0.1404,-0.073889,3.1188,32757
232,19,281,24,4.4645,0.030028,0.48515,2.0302,19638
162,20,259,28,14.263,0.20441,1.1358,3.7235,69693
171,23,242,11,6.9632,0.024714,0.32037,2.4956,19399
228,13,288,27,6.686,0.1752,-0.046993,0.27323,1.4967e+05
217,25,183,25,19.114,0.064419,0.30892,1.9541,38404
213,14,297,26,15.519,0.10044,0.022585,0.25819,1.9882e+05
167,13,254,28,10.025,0.20783,0.012336,0.25292,2.1156e+05
178,16,158,20,17.777,0.25005,-0.35192,1.3598,25435
194,22,257,23,12.599,0.032518,0.29407,2.157,26172
167,16,162,20,4.1162,0.033066,0.38741,1.634,12728
205,12,199,27,17.876,0.17921,-0.03181,0.23501,1.6085e+05
233,14,260,15,7.0592,0.11585,-0.22246,2.3732,14683
220,15,158,20,10.69,0.023257,0.33076,2.0513,19710
150,21,208,25,12.205,0.22524,1.131,3.4145,49951
249,13,284,29,6.3748,0.094003,-0.028989,0.15386,1.5737e+05
157,23,193,21,11.412,0.035037,0.30638,2.0327,23776
182,19,209,27,15.314,0.16343,0.28124,2.6795,41141
179,16,245,18,11.255,0.025046,0.29362,2.1359,19047
153,18,266,24,5.7952,0.069946,0.51471,2.483,23756
232,14,181,21,9.9031,0.0006891,0.34384,2.0321,22704
226,12,233,22,8.2565,0.063138,0.0051498,0.43863,2.2968e+05
182,14,232,17,6.7562,0.12596,1.0295,5.5174,29246
157,15,188,22,11.258,0.22516,1.1075,3.1387,50378
188,15,180,22,10.767,0.017128,0.32619,1.9359,22377
208,20,214,18,9.3463,0.046057,0.31576,2.4124,20500
152,21,226,24,18.847,0.21983,-0.33301,1.6803,33692
212,10,159,29,6.6331,0.24817,-0.048556,0.2265,88774
185,23,294,27,11.682,0.036351,0.30129,2.1638,24966
182,14,270,28,10.187,0.041901,0.024783,0.28203,2.3401e+05
249,13,153,15,4.4455,0.022916,0.39947,1.7197,10444
249,15,289,29,6.8892,0.21736,-0.019573,0.46973,2.7716e+05
151,22,194,22,12.512,0.23211,1.1017,3.0512,56739
199,23,169,10,9.8531,0.0001296,0.30735,2.2008,18967
249,13,288,30,7.2763,0.21095,-0.021788,0.12029,1.7177e+05
182,21,285,27,11.862,0.039035,0.30088,2.1384,24885
185,17,226,14,4.7509,0.03606,0.49677,2.4139,16794
246,11,150,30,8.8668,0.062042,-0.0075233,0.12848,1.487e+05
235,25,245,29,19.021,0.0054104,0.31365,1.9079,33450
195,12,163,27,10.067,0.074736,0.036288,0.19912,1.918e+05
249,13,288,30,7.2763,0.21095,-0.021788,0.12029,1.7177e+05
196,10,175,24,4.7194,0.19138,-0.018985,0.13884,1.5841e+05
192,13,264,26,16.639,0.10299,-0.045498,0.17727,89044
163,16,204,22,11.319,0.20476,1.1055,3.4166,46297
247,15,286,23,11.768,0.20745,-0.30942,1.6274,36021
208,13,262,29,6.6292,0.25202,-0.028644,0.13806,95641
205,12,168,28,6.6338,0.18234,-0.037716,0.30324,1.6762e+05
156,12,189,22,12.505,0.21127,-0.024242,0.39299,1.2549e+05
188,11,157,24,4.0076,0.091879,0.011095,0.28613,1.7393e+05
222,12,230,15,8.7497,0.060411,0.30108,2.7101,16990
155,20,252,29,15.053,0.038094,0.30301,1.8676,32995
181,22,178,28,11.623,0.038863,0.33461,1.7957,24750
237,11,282,18,3.0154,0.21507,0.12313,0.89936,1.1579e+05
188,14,248,29,7.1662,0.20892,-0.029846,0.20326,1.466e+05
211,16,275,27,17.703,0.16677,-0.045012,1.8741,2.7366e+05
239,14,167,24,7.8218,0.061001,0.41789,2.3323,46285
169,12,248,25,6.2901,0.039688,0.038514,0.28873,1.9278e+05
173,15,287,30,7.0447,0.21419,-0.031208,0.42163,2.5036e+05
182,15,262,14,6.6007,0.21076,-0.27822,1.7858,16196
190,14,249,28,11.613,0.13024,-0.026148,0.38099,3.252e+05
172,14,262,25,5.2235,0.10325,-0.068774,1.4333,1.7748e+05
151,19,191,25,10.118,0.021165,0.33188,1.8355,20665
190,25,232,21,8.1743,0.00018993,0.36174,2.1381,20414
179,13,170,13,16.702,0.21193,1.0433,2.9967,91463
199,12,166,14,10.253,0.038549,0.30008,2.2818,15024
209,20,258,29,16.387,0.20508,-0.32921,1.8527,35893
167,19,245,19,11.822,0.018921,0.29395,2.0615,21450
249,15,289,29,6.4013,0.084491,-0.015281,0.47628,4.6342e+05
219,24,243,20,9.3042,0.16903,1.0629,3.5763,49831
200,22,265,27,10.684,0.19004,1.1112,3.682,45709
163,15,165,19,10.602,0.028487,0.31702,1.9535,16613
159,16,174,23,11.234,0.20776,1.1576,4.4881,55112
195,21,255,16,12.449,0.040111,0.27655,2.2961,26325
217,12,157,26,15.708,0.16776,-0.038336,0.27315,1.5628e+05
239,12,193,26,16.673,0.12246,-0.0305,0.24815,2.3883e+05
231,12,192,26,5.7024,0.23499,-0.007526,0.3232,2.1197e+05
167,12,176,29,4.6811,0.12371,0.00055773,0.22477,1.812e+05
200,18,292,24,5.9411,0.069053,0.53679,2.7253,25828
217,16,177,26,10.619,0.021084,0.34179,1.8946,34016
196,22,229,15,12.411,0.22509,-0.33993,1.4655,19941
213,14,298,27,15.519,0.10044,0.02166,0.30039,3.1864e+05
162,16,267,29,6.1271,0.23778,0.82039,2.5818,3.4557e+05
223,11,235,22,4.8455,0.022167,0.0081826,0.3404,1.9372e+05
188,15,180,22,10.754,0.017102,0.32631,1.9362,22424
228,12,236,23,3.8719,0.010472,0.025128,0.44594,2.7607e+05
185,23,294,26,11.682,0.036351,0.29899,2.1784,25591
204,11,200,28,17.789,0.17816,-0.020786,0.097446,1.1734e+05
205,11,198,27,17.876,0.17919,-0.023443,0.10579,1.0146e+05
246,10,150,30,12.781,0.040231,-0.005716,0.14593,1.0317e+05
195,12,163,27,10.067,0.074736,0.036288,0.19912,1.918e+05
204,11,200,28,17.789,0.17816,-0.020786,0.097446,1.1734e+05
205,11,198,27,17.876,0.17919,-0.023443,0.10579,1.0146e+05
186,13,257,24,6.9601,0.18785,-0.027544,0.52082,1.8402e+05
170,15,243,25,6.4892,0.03762,0.27568,1.4676,30492
205,12,168,28,6.6338,0.18234,-0.037716,0.30324,1.6762e+05
207,12,224,27,7.3244,0.20245,-0.03341,0.16465,84556
198,12,168,22,10.057,0.042894,-0.011838,0.39242,1.6951e+05
202,15,295,26,17.861,0.19917,-0.041369,0.21467,1.1043e+05
218,12,163,26,6.0499,0.24026,-0.028739,0.44026,2.7695e+05
169,20,252,25,7.056,0.012343,0.40309,2.0925,18873
219,14,203,24,6.9234,0.23369,0.97946,2.751,1.1105e+05
195,13,166,24,6.6135,0.18507,-0.021298,0.98074,4.7831e+05
249,17,164,25,11.459,0.17375,-0.075707,2.0438,23295
207,12,174,25,5.3007,0.19967,-0.018201,0.35704,2.3043e+05
214,10,194,24,14.836,0.19476,-0.032334,0.12955,56564
211,18,297,28,5.8519,0.069526,0.54961,2.5699,37604
172,12,259,24,5.6371,0.25146,-0.018334,0.35953,1.3827e+05
243,11,212,23,3.8398,0.10605,-0.00080105,0.39458,2.776e+05
212,11,269,21,5.1167,0.22293,-0.029535,0.34769,1.4849e+05
208,11,193,25,10.693,0.17558,-0.035937,0.2444,1.1353e+05
217,10,202,28,16.633,0.16503,0.016453,0.12986,1.3619e+05
168,12,284,22,4.352,0.00092447,0.038116,0.34024,1.7799e+05
174,11,251,24,4.8036,0.043482,0.044245,0.23875,1.3863e+05
210,12,177,22,11.957,0.16701,-0.010255,0.63057,3.5442e+05
206,15,223,26,7.0043,0.2559,0.95015,2.4651,1.1611e+05
222,15,289,27,11.827,0.013387,0.0071252,0.34903,3.2913e+05
183,19,247,20,9.278,0.16366,1.0656,3.8922,43093
183,18,285,30,3.2706,0.24154,0.33113,1.4945,75701
205,11,198,27,17.876,0.17919,-0.023443,0.10579,1.0146e+05
221,12,272,28,18.334,0.083985,0.012503,0.15814,1.1699e+05
193,13,215,25,17.883,0.16428,0.0047368,0.33797,2.2635e+05
172,24,249,24,7.0496,0.17335,-0.1131,2.4928,19739
162,15,254,18,13.3,0.24759,1.0516,2.4265,48978
166,11,200,24,16.57,0.20101,-0.033433,0.152,59762
210,19,225,29,15.132,0.19272,1.2112,5.3252,96409
192,13,197,23,17.969,0.20529,-0.025285,0.3703,1.5229e+05
204,11,235,27,11.664,0.055987,0.013959,0.15787,1.198e+05
186,11,299,21,10.698,0.081012,-0.027405,0.22194,90176
170,11,186,30,7.9477,0.2245,-0.015759,0.2276,1.5604e+05
188,13,173,27,12.254,0.1203,0.028646,0.2947,2.4388e+05
216,12,156,26,15.708,0.16776,-0.038842,0.27501,1.5564e+05
210,13,263,30,6.628,0.25202,-0.021887,0.12135,1.4865e+05
206,10,197,27,17.92,0.17546,0.017779,0.13604,1.2217e+05
166,12,190,29,3.1225,0.0090166,0.029133,0.12888,1.3097e+05
170,11,300,29,15.529,0.10021,0.047286,0.089803,50374
246,10,150,30,12.781,0.040231,-0.005716,0.14593,1.0317e+05
150,19,193,25,10.118,0.021165,0.33124,1.8392,20573
188,13,249,30,7.1662,0.20892,-0.022167,0.13518,1.5e+05
185,10,156,25,3.006,0.00054872,0.020748,0.12695,1.419e+05
170,11,300,29,15.529,0.10021,0.047286,0.089803,50374
166,12,190,29,3.1225,0.0090166,0.029133,0.12888,1.3097e+05
185,10,156,25,3.006,0.00054872,0.020748,0.12695,1.419e+05
186,21,165,18,12.519,0.0031969,0.31187,1.9512,21338
214,17,175,26,6.1618,0.23118,-0.075512,1.2563,19340
177,12,183,23,4.2599,0.11023,-0.028125,0.79102,4.0555e+05
194,13,187,23,4.7069,0.18759,-0.075849,1.1701,92595
180,14,188,26,12.402,0.048215,0.0008428,0.40374,3.2438e+05
218,12,268,29,8.8041,0.25453,0.0017812,0.19437,1.871e+05
231,21,184,26,16.933,0.17489,0.28212,2.8724,39975
175,11,254,24,3.2382,0.073381,0.026357,0.32695,1.7749e+05
206,11,255,18,10.695,0.16844,-0.013885,0.42184,1.0671e+05
205,11,198,27,17.876,0.17919,-0.023443,0.10579,1.0146e+05
210,11,242,26,6.6599,0.17103,0.0063645,0.21467,1.413e+05
218,12,275,26,3.7586,0.042461,-0.044479,0.36284,3.1152e+05
194,11,257,25,9.3669,0.163,-0.034279,0.24813,90860
170,10,206,29,4.1964,0.16936,-0.051107,0.20385,86338
207,12,242,26,6.4614,0.2486,-0.031906,0.15214,76541
216,17,232,23,11.817,0.19313,1.0985,3.3157,48482
205,11,262,27,11.898,0.07506,0.016792,0.14612,1.1332e+05
190,10,205,24,17.312,0.19581,-0.022353,0.10904,85625
203,22,170,23,16.581,0.20179,1.2093,4.8746,80510
239,11,274,25,18.623,0.1012,-0.025581,0.11026,1.0151e+05
201,15,296,28,16.469,0.092091,0.016745,0.29388,2.4085e+05
212,11,183,27,7.5817,0.16826,0.023906,0.25906,2.2e+05
189,14,207,24,17.884,0.17306,0.28674,1.0427,3.2227e+05
228,13,201,24,6.4682,0.17453,0.0093133,0.74972,3.6477e+05
191,12,298,29,17.887,0.199,-0.020244,0.093983,1.1187e+05
201,11,236,26,11.751,0.22409,-0.042385,0.14895,48809
165,12,294,25,3.1316,0.19517,-0.052159,0.38327,1.5824e+05
208,12,226,26,17.615,0.17553,-0.038706,0.24123,1.37e+05
188,12,190,30,16.794,0.23337,-0.023599,0.10396,1.0274e+05
163,24,177,24,13.69,0.20991,1.5105,4.8325,76116
186,10,172,26,10.827,0.0070774,0.028663,0.16967,1.0699e+05
170,11,205,29,9.4554,0.084591,0.031081,0.17666,1.0237e+05
150,24,215,25,18.272,0.016328,0.30586,1.78,32460
205,13,167,26,18.625,0.1826,0.0039392,0.2717,2.3556e+05
166,11,205,24,3.6972,0.049182,-0.041304,0.3943,2.1949e+05
172,23,203,24,7.5877,0.16385,-0.083429,1.83,14504
193,12,233,22,8.3621,0.01478,0.020726,0.34952,2.149e+05
173,11,174,24,5.5491,0.17358,-0.034165,0.30735,1.9494e+05
219,12,162,27,5.9659,0.24085,-0.047879,0.3233,1.464e+05
231,11,265,17,7.306,0.20159,0.34141,1.6445,1.8318e+05
218,10,201,29,16.633,0.16503,0.013189,0.12359,1.2154e+05
213,12,165,29,6.6338,0.18234,-0.023584,0.13762,1.4718e+05
157,11,155,30,12.387,0.12273,0.0078346,0.16891,1.1246e+05
210,13,263,30,6.3336,0.25282,-0.021919,0.12046,1.417e+05
232,10,170,29,17.876,0.17919,0.021631,0.13875,2.5303e+05
215,10,194,24,14.472,0.19682,-0.037056,0.1377,57252
173,11,252,24,4.8036,0.043482,0.041853,0.2367,1.5738e+05
170,11,300,29,15.529,0.10021,0.047286,0.089803,50374
166,12,190,29,3.1225,0.0090166,0.029133,0.12888,1.3097e+05
185,10,156,25,3.006,0.00054872,0.020748,0.12695,1.419e+05
226,12,211,29,17.003,0.25378,-0.030433,0.11943,73957
190,10,167,28,15.338,0.2149,-0.018692,0.09371,1.3149e+05
232,10,258,26,10.75,0.10827,-0.021424,0.097671,94937
205,11,298,27,17.934,0.11656,0.030213,0.1465,1.1338e+05
219,12,202,26,16.127,0.21637,-0.036703,0.25371,1.2391e+05
204,12,164,29,17.877,0.1947,-0.017556,0.20554,1.4525e+05
241,10,164,30,19.786,0.18129,-0.0011784,0.095504,1.7726e+05
209,10,211,26,7.3146,0.17985,0.034724,0.13027,1.0434e+05
218,10,168,29,13.766,0.17458,-0.018637,0.090138,1.5027e+05
214,12,234,26,7.4564,0.21844,-0.016613,0.24858,91635
185,14,229,24,9.6427,0.13783,0.32714,3.7541,1.0592e+05
173,10,268,29,8.1992,0.24899,-0.027666,0.099084,39583
200,11,275,26,19.659,0.074529,0.027513,0.1563,98145
219,21,202,25,17.668,0.23682,-0.33593,1.5808,28691
188,12,165,27,15.976,0.16804,-0.0088906,0.26596,1.5281e+05
207,12,247,29,17.663,0.1798,-0.023087,0.10074,1.205e+05
156,11,287,18,6.5035,0.11698,-0.029452,0.67765,1.3508e+05
232,12,272,25,19.639,0.099131,-0.0046479,0.21447,1.6059e+05
250,13,290,29,8.7532,0.24931,-0.021519,0.12337,1.5761e+05
225,11,257,26,6.4989,0.043452,-0.0063454,0.21038,1.9761e+05
156,12,204,26,6.5389,0.1978,-0.03168,0.40451,1.7329e+05
228,12,286,26,8.9154,0.18543,-0.021385,0.14474,1.518e+05
179,10,194,24,16.947,0.19576,-0.022566,0.11198,75205
154,13,268,25,7.488,0.18851,-0.044607,0.27,89566
163,12,226,26,5.7155,0.18752,-0.044375,0.33456,1.3334e+05
217,12,246,24,4.3993,0.2465,-0.042927,0.47371,2.4778e+05
213,17,248,25,6.7072,0.19226,1.0168,3.2916,41064
191,12,268,29,11.825,0.067,0.031984,0.17201,1.1492e+05
217,13,186,28,10.734,0.20633,-0.041054,0.29444,2.0189e+05
214,12,214,28,18.421,0.18378,-0.036349,0.13816,80332
220,12,194,29,3.2042,0.093102,-0.02658,0.20308,1.9531e+05
221,10,186,27,12.088,0.076003,0.013331,0.1408,1.1087e+05
179,10,253,18,8.7097,0.024167,0.028766,0.25389,84685
185,10,156,25,3.006,0.00054872,0.020748,0.12695,1.419e+05
186,10,172,26,10.827,0.0070774,0.028663,0.16967,1.0699e+05
179,19,155,22,18.576,0.18161,0.27458,2.5945,39673
179,11,157,18,12.093,0.072762,0.29073,2.2035,57771
192,14,246,25,6.1316,0.1761,-0.072256,1.1737,2.2177e+05
239,10,274,25,18.791,0.088892,0.011333,0.12807,97312
234,11,268,26,6.0535,0.019781,-0.024181,0.25905,2.4465e+05
190,11,159,29,6.5866,0.17998,0.024698,0.20001,2.0287e+05
171,12,242,25,3.2382,0.073382,-0.021959,0.45537,2.4394e+05
212,10,191,25,17.876,0.17918,-0.021761,0.10313,95473
184,10,277,28,6.3894,0.028591,0.040908,0.15225,77805
232,10,169,30,17.876,0.17919,0.01894,0.13251,2.5119e+05
170,10,207,30,4.1964,0.16936,-0.00064875,0.19207,1.0208e+05
172,10,177,25,3.9129,0.062162,0.028383,0.1345,1.03e+05
170,11,300,29,15.529,0.10021,0.047286,0.089803,50374
209,10,211,26,7.3146,0.17985,0.034724,0.13027,1.0434e+05
166,12,190,29,3.1225,0.0090166,0.029133,0.12888,1.3097e+05
237,12,283,26,10.823,0.19326,-0.033027,0.28986,1.5311e+05
190,11,172,28,18.096,0.18717,-0.021361,0.10141,1.2133e+05
233,10,258,26,10.213,0.091445,-0.021428,0.098341,1.0779e+05
176,10,208,29,5.2598,0.0482,-0.019221,0.095919,1.2358e+05
184,10,188,28,4.8312,0.22872,0.0054059,0.20936,1.2212e+05
217,11,294,27,9.1954,0.12094,-0.032779,0.11908,67926
212,12,260,30,17.886,0.13346,0.012279,0.14511,1.2648e+05
172,14,267,24,8.5923,0.094447,0.333,2.735,72870
183,10,249,19,6.1634,0.028691,0.0093452,0.36553,1.0647e+05
194,10,274,26,10.429,0.10613,0.03525,0.15161,99222
243,10,257,27,16.99,0.10918,0.011305,0.12138,1.0327e+05
222,12,155,26,15.751,0.17035,-0.038664,0.27294,1.6903e+05
201,11,237,26,9.0125,0.12791,-0.028967,0.22124,1.5922e+05
237,11,229,30,3.9209,0.13119,0.0055443,0.15428,1.5227e+05
204,10,173,28,14.213,0.14812,0.015642,0.13669,1.1976e+05
151,12,295,23,7.2257,0.14455,-0.04671,0.23381,59335
205,10,164,28,9.6925,0.2167,-0.014451,0.22938,1.8443e+05
235,17,199,23,6.6597,0.065712,0.50885,2.4979,24532
182,10,255,29,6.1927,0.17955,-0.03405,0.20579,1.008e+05
223,10,169,28,19.376,0.23441,-0.018708,0.088847,1.3715e+05
202,11,242,27,19.527,0.18034,-0.02034,0.097547,1.2645e+05
183,12,210,28,16.477,0.18555,-0.030742,0.1323,78589
172,10,210,25,7.4649,0.045978,-0.029453,0.12908,78923
192,22,243,27,18.353,0.20379,-0.33614,1.8858,33782
172,10,274,20,8.4478,0.065721,-0.03874,0.29599,1.2003e+05
210,12,268,29,16.772,0.17462,-0.022513,0.098271,1.1635e+05
207,13,258,25,14.234,0.20291,-0.03988,0.28753,1.3494e+05
215,12,219,29,5.2637,0.091911,0.030983,0.18468,2.3558e+05
234,10,168,29,14.674,0.17472,-0.018693,0.088437,1.5794e+05
156,13,164,25,3.1888,0.11392,-0.037154,0.89626,5.506e+05
203,10,276,29,8.5043,0.080801,0.025198,0.13364,1.2132e+05
227,11,164,29,17.014,0.17993,-0.021653,0.095233,1.2657e+05
183,12,246,25,3.4818,0.12732,-0.026341,0.53616,2.939e+05
228,22,202,29,18.789,0.1805,0.29101,2.7624,47674
176,12,165,29,16.548,0.16779,-0.031237,0.23744,1.2923e+05
232,12,275,26,14.777,0.10744,-0.032427,0.2214,1.8485e+05
190,11,299,26,7.3531,0.11986,-0.0080157,0.21407,1.2331e+05
233,10,154,29,8.6196,0.074454,-0.019853,0.092751,1.4664e+05
181,10,156,26,3.0022,0.00019703,0.012784,0.16781,1.4294e+05
228,11,216,30,17.057,0.25392,-0.019377,0.085187,1.3261e+05
229,11,286,26,8.9084,0.18552,-0.041867,0.22491,1.2756e+05
171,10,177,25,3.7949,0.054129,0.025522,0.13103,1.1009e+05
201,11,298,28,17.934,0.11656,0.02459,0.13871,1.0123e+05
181,10,155,26,3.0052,0.00047361,0.01229,0.16736,1.4489e+05
170,10,210,30,4.1964,0.16936,-0.00064905,0.19145,1.1449e+05
241,10,163,30,19.805,0.18841,-0.00060987,0.095593,1.7679e+05
170,11,300,29,15.526,0.10019,0.047285,0.089803,50371
170,11,300,29,15.526,0.10019,0.047285,0.089803,50371
170,11,300,29,15.529,0.10021,0.047286,0.089803,50374
209,10,211,26,7.3146,0.17985,0.034724,0.13027,1.0434e+05
235,13,226,27,17.867,0.1257,-0.022598,0.32654,2.282e+05
236,17,211,28,9.302,0.088971,0.36588,2.5235,41936
203,10,181,28,9.2578,0.10591,-0.020031,0.096256,1.1574e+05
193,15,185,25,12.605,0.1869,-0.089807,1.8825,93633
164,25,232,28,14.495,0.17634,0.27793,3.0593,42851
187,10,156,29,17.345,0.18252,0.013081,0.13065,1.1886e+05
190,11,300,27,15.46,0.097461,0.025196,0.14399,1.0587e+05
217,10,254,26,7.3639,0.11014,-0.030397,0.19586,1.4009e+05
215,10,212,26,15.39,0.21671,-0.020969,0.096661,84557
237,10,208,27,13.877,0.10835,0.016883,0.13508,1.1664e+05
216,10,255,25,9.5835,0.17922,-0.01074,0.19291,99873
201,11,298,28,17.934,0.11656,0.02459,0.13871,1.0123e+05
181,10,217,25,6.3486,0.036856,0.0053148,0.18888,1.2432e+05
153,10,181,25,4.2264,0.17011,0.001298,0.23598,1.013e+05
219,12,294,29,6.6039,0.16691,0.00066505,0.1986,1.5858e+05
224,15,285,27,15.105,0.053498,0.012363,0.33936,2.7713e+05
170,23,167,26,16.645,0.17864,0.29345,2.2739,38286
197,10,281,29,15.949,0.10107,0.045325,0.082991,50893
207,10,179,23,6.8816,0.18399,-0.023486,0.1504,1.0351e+05
208,14,170,22,14.924,0.20878,1.1786,3.6779,1.0168e+05
195,11,245,26,17.71,0.10942,0.013557,0.15535,99790
207,12,269,30,11.235,0.24908,-0.033936,0.12059,52817
200,11,252,29,7.6933,0.10921,-0.027552,0.10773,85014
244,22,214,27,18.227,0.11574,0.28656,2.372,38707
245,19,276,21,14.477,0.11287,0.25563,3.0572,33939
238,10,258,29,19.348,0.19065,0.012837,0.11352,1.2227e+05
194,11,298,26,7.6578,0.11984,-0.0081388,0.20956,1.2086e+05
195,10,210,26,7.7698,0.17928,0.0031512,0.21933,1.0392e+05
231,10,170,30,19.413,0.19035,-0.0012471,0.096685,1.7528e+05
170,12,199,29,3.0821,0.18017,-0.023141,0.12872,1.3431e+05
173,11,279,29,9.804,0.061203,0.037555,0.14765,1.1293e+05
191,10,157,27,10.28,0.030739,0.0043623,0.17134,93600
200,10,154,25,3.7508,0.034796,0.026961,0.12939,1.1296e+05
214,12,294,26,9.4327,0.20877,-0.019065,0.14795,1.9957e+05
173,12,163,28,7.8085,0.045648,-0.00033204,0.27752,1.8865e+05
203,11,239,25,5.1708,0.091764,-0.024206,0.15863,1.3286e+05
192,10,277,29,7.4406,0.17853,-0.02639,0.098193,55733
215,13,172,28,18.051,0.2286,-0.038731,0.28285,1.4509e+05
241,10,162,30,19.805,0.18841,-0.00057877,0.095603,1.7668e+05
191,10,300,27,7.3529,0.11986,-0.021915,0.096531,73259
209,10,211,25,5.278,0.21853,0.013248,0.24077,1.8527e+05
230,10,286,27,8.9083,0.18553,-0.024315,0.15799,1.0026e+05
189,10,171,29,18.096,0.18718,0.010613,0.12946,1.1015e+05
171,10,205,24,7.4649,0.045978,-0.014086,0.23194,1.4527e+05
243,10,261,28,16.99,0.10918,0.0093556,0.11346,1.246e+05
183,12,210,28,16.905,0.19481,-0.029712,0.12892,78650
248,10,293,29,9.6929,0.21669,-0.030993,0.095864,47892
170,11,300,29,15.526,0.10019,0.047285,0.089803,50371
170,11,300,29,15.529,0.10021,0.047286,0.089803,50374
197,10,281,29,15.949,0.10107,0.045325,0.082991,50893
192,12,286,26,15.01,0.11175,-0.032048,0.13374,77566
240,24,289,29,8.0767,0.046448,0.38838,2.475,24579
239,19,230,28,8.0349,0.21771,-0.095212,3.274,30598
202,11,254,28,9.8208,0.20951,-0.043992,0.14101,50038
173,12,152,27,10.05,0.049444,0.025259,0.13745,1.8989e+05
200,11,155,28,9.5023,0.13585,-0.028269,0.24137,1.5456e+05
235,10,274,29,9.8002,0.21869,-0.029256,0.096512,48994
193,18,185,26,15.52,0.16428,0.28624,2.5784,40515
243,21,282,27,15.013,0.047349,0.28891,2.2557,30549
214,10,211,26,7.2549,0.18001,0.017165,0.15712,1.4271e+05
192,24,177,25,5.15,0.038872,0.49371,1.9734,19734
207,11,179,26,8.4976,0.099509,0.0167,0.24404,1.2783e+05
173,12,194,25,11.785,0.23692,-0.021716,0.17118,1.6416e+05
